crown_uid,area,species_clean,label_acacia,label_deciduous,label_esd,label_showy_flower,label_yellow_strict,label_yellow_broad,label_red_showy,gee_A00,gee_A01,gee_A02,gee_A03,gee_A04,gee_A05,gee_A06,gee_A07,gee_A08,gee_A09,gee_A10,gee_A11,gee_A12,gee_A13,gee_A14,gee_A15,gee_A16,gee_A17,gee_A18,gee_A19,gee_A20,gee_A21,gee_A22,gee_A23,gee_A24,gee_A25,gee_A26,gee_A27,gee_A28,gee_A29,gee_A30,gee_A31,gee_A32,gee_A33,gee_A34,gee_A35,gee_A36,gee_A37,gee_A38,gee_A39,gee_A40,gee_A41,gee_A42,gee_A43,gee_A44,gee_A45,gee_A46,gee_A47,gee_A48,gee_A49,gee_A50,gee_A51,gee_A52,gee_A53,gee_A54,gee_A55,gee_A56,gee_A57,gee_A58,gee_A59,gee_A60,gee_A61,gee_A62,gee_A63
SV_S1:crown_0488,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0415840061514801,-0.2519646289888504,0.0517339484813533,-0.01039600153787,0.0297731641676278,-0.0553633217993079,-0.1085121107266436,0.2519646289888504,-0.2679584775086506,0.17279507881584,0.1358861976163014,0.1663360246059207,-0.2844444444444444,-0.1245674740484429,0.0482276047673971,0.0297731641676278,-0.2441522491349481,-0.0669896193771626,-0.0271280276816609,-0.0888273740868896,-0.2599000384467512,0.2441522491349481,0.16,-0.1417301038062283,0.0984236831987697,0.186082276047674,-0.0246059207996924,0.0415840061514801,0.0271280276816609,0.0797231833910034,0.0177777777777777,0.0669896193771626,0.1998615916955017,-0.0553633217993079,0.1137408688965782,0.059115724721261,-0.0984236831987697,-0.0984236831987697,0.01039600153787,-0.0669896193771626,0.0325413302575932,0.0157477893118031,-0.1034063821607074,0.2069357939254133,0.0984236831987697,0.1034063821607074,0.0384467512495194,0.1245674740484429,-0.0384467512495194,0.1137408688965782,-0.0074432910419069,0.1190926566705113,0.0984236831987697,-0.0246059207996924,-0.0297731641676278,-0.17279507881584,-0.1137408688965782,-0.0120569011918492,-0.1190926566705113,0.0138408304498269,0.1085121107266436,-0.1085121107266436,0.0448442906574394,-0.0199307958477508
SV_S1:crown_0489,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0415840061514801,-0.2519646289888504,0.0517339484813533,-0.01039600153787,0.035432525951557,-0.0629911572472126,-0.1085121107266436,0.2679584775086506,-0.2844444444444444,0.17279507881584,0.1034063821607074,0.1537870049980776,-0.2844444444444444,-0.1245674740484429,0.0246059207996924,0.0177777777777777,-0.2364628988850442,-0.0384467512495194,-0.0120569011918492,-0.0797231833910034,-0.2364628988850442,0.2599000384467512,0.1663360246059207,-0.1245674740484429,0.0984236831987697,0.17279507881584,-0.0517339484813533,0.0448442906574394,0.0384467512495194,0.0797231833910034,-0.01039600153787,0.0517339484813533,0.2069357939254133,-0.0553633217993079,0.1137408688965782,0.0448442906574394,-0.0842137639369473,-0.1245674740484429,0.0030142252979623,-0.0797231833910034,0.0246059207996924,0.0049826989619377,-0.1137408688965782,0.2141330257593233,0.0935640138408304,0.1034063821607074,0.035432525951557,0.1358861976163014,-0.0246059207996924,0.1085121107266436,0.0009842368319876,0.1085121107266436,0.0888273740868896,-0.059115724721261,-0.0384467512495194,-0.17279507881584,-0.1137408688965782,-0.0074432910419069,-0.1245674740484429,0.035432525951557,0.1137408688965782,-0.1190926566705113,0.0325413302575932,-0.035432525951557
SV_S1:crown_0490,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0517339484813533,-0.2679584775086506,0.0482276047673971,-0.0120569011918492,0.0415840061514801,-0.0553633217993079,-0.1085121107266436,0.2679584775086506,-0.2761399461745483,0.1663360246059207,0.1137408688965782,0.16,-0.292871972318339,-0.1190926566705113,0.0177777777777777,0.0120569011918492,-0.2441522491349481,-0.0553633217993079,-0.0157477893118031,-0.0711111111111111,-0.2364628988850442,0.2519646289888504,0.17279507881584,-0.1245674740484429,0.0935640138408304,0.16,-0.0448442906574394,0.0482276047673971,0.0246059207996924,0.0797231833910034,-0.0049826989619377,0.0553633217993079,0.2069357939254133,-0.0629911572472126,0.0984236831987697,0.0553633217993079,-0.0935640138408304,-0.1245674740484429,0.0030142252979623,-0.0711111111111111,0.0138408304498269,0.0022145328719723,-0.1034063821607074,0.2141330257593233,0.0935640138408304,0.1085121107266436,0.0325413302575932,0.1245674740484429,-0.0325413302575932,0.0984236831987697,0.0039369473279507,0.1137408688965782,0.0935640138408304,-0.0629911572472126,-0.0415840061514801,-0.1793771626297577,-0.1245674740484429,-0.0049826989619377,-0.1245674740484429,0.0415840061514801,0.1190926566705113,-0.1085121107266436,0.0271280276816609,-0.0384467512495194
SV_S1:crown_0491,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0629911572472126,-0.2599000384467512,0.0711111111111111,-0.0157477893118031,0.0297731641676278,-0.0415840061514801,-0.1034063821607074,0.2364628988850442,-0.2679584775086506,0.1793771626297577,0.1417301038062283,0.186082276047674,-0.2844444444444444,-0.1190926566705113,0.0553633217993079,0.0297731641676278,-0.2364628988850442,-0.075355632449058,-0.0271280276816609,-0.075355632449058,-0.2519646289888504,0.2364628988850442,0.1663360246059207,-0.1358861976163014,0.0842137639369473,0.1476970396001538,-0.035432525951557,0.0482276047673971,0.0157477893118031,0.0842137639369473,0.0138408304498269,0.0797231833910034,0.2069357939254133,-0.0553633217993079,0.0984236831987697,0.0711111111111111,-0.1034063821607074,-0.1034063821607074,0.0074432910419069,-0.0553633217993079,0.0061514801999231,0.0157477893118031,-0.1085121107266436,0.2288965782391388,0.0984236831987697,0.1137408688965782,0.0448442906574394,0.1085121107266436,-0.035432525951557,0.0984236831987697,-0.0022145328719723,0.0984236831987697,0.1034063821607074,-0.0482276047673971,-0.035432525951557,-0.186082276047674,-0.1245674740484429,-0.0222068435217224,-0.1085121107266436,0.0325413302575932,0.1085121107266436,-0.0984236831987697,0.0448442906574394,-0.0448442906574394
SV_S1:crown_0492,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0517339484813533,-0.2679584775086506,0.0482276047673971,-0.0120569011918492,0.0415840061514801,-0.0553633217993079,-0.1085121107266436,0.2679584775086506,-0.2761399461745483,0.1663360246059207,0.1137408688965782,0.16,-0.292871972318339,-0.1190926566705113,0.0177777777777777,0.0120569011918492,-0.2441522491349481,-0.0553633217993079,-0.0157477893118031,-0.0711111111111111,-0.2364628988850442,0.2519646289888504,0.17279507881584,-0.1245674740484429,0.0935640138408304,0.16,-0.0448442906574394,0.0482276047673971,0.0246059207996924,0.0797231833910034,-0.0049826989619377,0.0553633217993079,0.2069357939254133,-0.0629911572472126,0.0984236831987697,0.0553633217993079,-0.0935640138408304,-0.1245674740484429,0.0030142252979623,-0.0711111111111111,0.0138408304498269,0.0022145328719723,-0.1034063821607074,0.2141330257593233,0.0935640138408304,0.1085121107266436,0.0325413302575932,0.1245674740484429,-0.0325413302575932,0.0984236831987697,0.0039369473279507,0.1137408688965782,0.0935640138408304,-0.0629911572472126,-0.0415840061514801,-0.1793771626297577,-0.1245674740484429,-0.0049826989619377,-0.1245674740484429,0.0415840061514801,0.1190926566705113,-0.1085121107266436,0.0271280276816609,-0.0384467512495194
SV_S1:crown_0493,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0448442906574394,-0.2288965782391388,0.059115724721261,-0.0061514801999231,0.0325413302575932,-0.0448442906574394,-0.1085121107266436,0.2599000384467512,-0.2679584775086506,0.1663360246059207,0.1476970396001538,0.1476970396001538,-0.292871972318339,-0.1190926566705113,0.0325413302575932,0.0157477893118031,-0.2364628988850442,-0.0482276047673971,-0.0271280276816609,-0.0888273740868896,-0.2844444444444444,0.2679584775086506,0.1537870049980776,-0.1417301038062283,0.1085121107266436,0.1929104190695886,-0.0297731641676278,0.0629911572472126,0.0246059207996924,0.0482276047673971,0.0199307958477508,0.075355632449058,0.1998615916955017,-0.0384467512495194,0.1358861976163014,0.0629911572472126,-0.0935640138408304,-0.0842137639369473,-0.0120569011918492,-0.075355632449058,0.0384467512495194,0.0009842368319876,-0.0984236831987697,0.2069357939254133,0.1085121107266436,0.0935640138408304,0.0222068435217224,0.1137408688965782,-0.0246059207996924,0.1190926566705113,-0.0246059207996924,0.1190926566705113,0.1190926566705113,-0.0039369473279507,-0.0199307958477508,-0.16,-0.0935640138408304,-0.0120569011918492,-0.1190926566705113,0.0061514801999231,0.0984236831987697,-0.0984236831987697,0.0384467512495194,-0.0120569011918492
SV_S1:crown_0494,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0517339484813533,-0.2519646289888504,0.0797231833910034,-0.0271280276816609,0.0297731641676278,-0.0384467512495194,-0.1085121107266436,0.2519646289888504,-0.2761399461745483,0.17279507881584,0.1034063821607074,0.17279507881584,-0.2844444444444444,-0.1137408688965782,0.0222068435217224,0.0177777777777777,-0.2519646289888504,-0.0482276047673971,-0.0088581314878892,-0.0669896193771626,-0.2519646289888504,0.2844444444444444,0.186082276047674,-0.1190926566705113,0.0842137639369473,0.1190926566705113,-0.059115724721261,0.0711111111111111,0.0157477893118031,0.0669896193771626,0.0088581314878892,0.0629911572472126,0.1998615916955017,-0.0384467512495194,0.0984236831987697,0.0669896193771626,-0.0711111111111111,-0.1085121107266436,-0.01039600153787,-0.0711111111111111,-0.0074432910419069,0.0325413302575932,-0.1085121107266436,0.2214532871972318,0.0984236831987697,0.1190926566705113,0.0271280276816609,0.1034063821607074,-0.0271280276816609,0.1085121107266436,-0.0138408304498269,0.1085121107266436,0.1137408688965782,-0.075355632449058,-0.0384467512495194,-0.1663360246059207,-0.1190926566705113,-0.0120569011918492,-0.1085121107266436,0.0384467512495194,0.1085121107266436,-0.1034063821607074,0.0271280276816609,-0.0553633217993079
SV_S1:crown_0495,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0629911572472126,-0.2599000384467512,0.0517339484813533,-0.0138408304498269,0.0482276047673971,-0.0415840061514801,-0.1137408688965782,0.2599000384467512,-0.2761399461745483,0.1537870049980776,0.1301653210303729,0.1793771626297577,-0.292871972318339,-0.1137408688965782,0.0177777777777777,-0.0009842368319876,-0.2519646289888504,-0.075355632449058,-0.0297731641676278,-0.0271280276816609,-0.2364628988850442,0.2519646289888504,0.186082276047674,-0.1417301038062283,0.0888273740868896,0.1301653210303729,-0.0415840061514801,0.0629911572472126,-0.0074432910419069,0.0517339484813533,0.0222068435217224,0.0711111111111111,0.1998615916955017,-0.0629911572472126,0.0888273740868896,0.075355632449058,-0.0888273740868896,-0.1190926566705113,-0.0002460592079969,-0.059115724721261,-0.0325413302575932,0.0039369473279507,-0.0935640138408304,0.2288965782391388,0.1034063821607074,0.1137408688965782,0.035432525951557,0.0935640138408304,-0.0415840061514801,0.0984236831987697,-0.01039600153787,0.0984236831987697,0.1085121107266436,-0.0629911572472126,-0.0246059207996924,-0.1793771626297577,-0.1358861976163014,-0.0049826989619377,-0.1190926566705113,0.0325413302575932,0.1137408688965782,-0.0984236831987697,0.0157477893118031,-0.0553633217993079
SV_S1:crown_0496,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0711111111111111,-0.2519646289888504,0.0711111111111111,-0.0177777777777777,0.0415840061514801,-0.0415840061514801,-0.1085121107266436,0.2441522491349481,-0.2679584775086506,0.17279507881584,0.1417301038062283,0.1929104190695886,-0.292871972318339,-0.1190926566705113,0.0415840061514801,0.0177777777777777,-0.2441522491349481,-0.0711111111111111,-0.0297731641676278,-0.0629911572472126,-0.2519646289888504,0.2441522491349481,0.17279507881584,-0.1245674740484429,0.0888273740868896,0.1358861976163014,-0.0415840061514801,0.059115724721261,0.0030142252979623,0.0629911572472126,0.0246059207996924,0.075355632449058,0.2069357939254133,-0.0517339484813533,0.0984236831987697,0.0797231833910034,-0.0935640138408304,-0.1034063821607074,0.0022145328719723,-0.0553633217993079,-0.01039600153787,0.0157477893118031,-0.0984236831987697,0.2288965782391388,0.0984236831987697,0.1245674740484429,0.0384467512495194,0.0888273740868896,-0.0384467512495194,0.1085121107266436,-0.01039600153787,0.1034063821607074,0.1137408688965782,-0.0553633217993079,-0.0415840061514801,-0.186082276047674,-0.1358861976163014,-0.0177777777777777,-0.1137408688965782,0.0325413302575932,0.1034063821607074,-0.0888273740868896,0.0325413302575932,-0.0517339484813533
SV_S1:crown_0497,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.035432525951557,-0.2441522491349481,0.0517339484813533,0.0039369473279507,0.0246059207996924,-0.0629911572472126,-0.0935640138408304,0.2599000384467512,-0.2844444444444444,0.1663360246059207,0.1137408688965782,0.1358861976163014,-0.2844444444444444,-0.1417301038062283,0.0177777777777777,0.0271280276816609,-0.2288965782391388,-0.035432525951557,-0.0074432910419069,-0.0669896193771626,-0.2519646289888504,0.2599000384467512,0.16,-0.1358861976163014,0.1085121107266436,0.1929104190695886,-0.0384467512495194,0.0325413302575932,0.035432525951557,0.0669896193771626,0.0039369473279507,0.0669896193771626,0.2214532871972318,-0.0448442906574394,0.1417301038062283,0.0384467512495194,-0.0842137639369473,-0.1137408688965782,-0.0074432910419069,-0.0935640138408304,0.0177777777777777,-0.0177777777777777,-0.1137408688965782,0.2141330257593233,0.0935640138408304,0.0984236831987697,0.0297731641676278,0.1417301038062283,-0.0222068435217224,0.1245674740484429,-0.0199307958477508,0.1085121107266436,0.0888273740868896,-0.0138408304498269,-0.0271280276816609,-0.17279507881584,-0.1034063821607074,-0.0271280276816609,-0.1034063821607074,0.0297731641676278,0.1034063821607074,-0.1137408688965782,0.0448442906574394,-0.0157477893118031
SV_S1:crown_0498,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0482276047673971,-0.2519646289888504,0.0797231833910034,-0.0297731641676278,0.0297731641676278,-0.0629911572472126,-0.1085121107266436,0.2761399461745483,-0.2679584775086506,0.1663360246059207,0.1085121107266436,0.1417301038062283,-0.2844444444444444,-0.1190926566705113,0.0074432910419069,0.0325413302575932,-0.2441522491349481,-0.0415840061514801,0.01039600153787,-0.0935640138408304,-0.2364628988850442,0.2679584775086506,0.1929104190695886,-0.1358861976163014,0.0935640138408304,0.1537870049980776,-0.0553633217993079,0.0711111111111111,0.0157477893118031,0.075355632449058,0.0157477893118031,0.0517339484813533,0.1929104190695886,-0.0415840061514801,0.1137408688965782,0.035432525951557,-0.0888273740868896,-0.1034063821607074,0.0157477893118031,-0.075355632449058,0.0271280276816609,0.01039600153787,-0.1034063821607074,0.2214532871972318,0.0842137639369473,0.1190926566705113,0.0177777777777777,0.1358861976163014,-0.0061514801999231,0.1034063821607074,0.000553633217993,0.1358861976163014,0.1034063821607074,-0.0629911572472126,-0.0199307958477508,-0.1537870049980776,-0.1245674740484429,-0.0039369473279507,-0.0984236831987697,0.0517339484813533,0.1301653210303729,-0.1137408688965782,0.0448442906574394,-0.035432525951557
SV_S1:crown_0499,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0517339484813533,-0.2441522491349481,0.0517339484813533,-0.0177777777777777,0.0325413302575932,-0.0517339484813533,-0.1085121107266436,0.2599000384467512,-0.2761399461745483,0.1663360246059207,0.1245674740484429,0.1663360246059207,-0.2844444444444444,-0.1190926566705113,0.0199307958477508,0.0222068435217224,-0.2441522491349481,-0.0711111111111111,-0.0138408304498269,-0.0448442906574394,-0.2441522491349481,0.2679584775086506,0.1793771626297577,-0.1358861976163014,0.0935640138408304,0.1476970396001538,-0.0448442906574394,0.059115724721261,0.0009842368319876,0.059115724721261,0.0138408304498269,0.075355632449058,0.2069357939254133,-0.0553633217993079,0.1034063821607074,0.0448442906574394,-0.0797231833910034,-0.1085121107266436,0.0049826989619377,-0.0842137639369473,-0.0138408304498269,-0.0074432910419069,-0.1034063821607074,0.2288965782391388,0.0935640138408304,0.1245674740484429,0.0482276047673971,0.1190926566705113,-0.0222068435217224,0.0984236831987697,0.0009842368319876,0.1034063821607074,0.1085121107266436,-0.059115724721261,-0.0138408304498269,-0.1793771626297577,-0.1301653210303729,-0.0138408304498269,-0.0984236831987697,0.0246059207996924,0.1245674740484429,-0.1137408688965782,0.0384467512495194,-0.0448442906574394
SV_S1:crown_0500,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.059115724721261,-0.2599000384467512,0.0669896193771626,-0.0271280276816609,0.0297731641676278,-0.0415840061514801,-0.1190926566705113,0.2599000384467512,-0.2761399461745483,0.186082276047674,0.1085121107266436,0.1663360246059207,-0.2844444444444444,-0.1137408688965782,0.0177777777777777,0.0199307958477508,-0.2441522491349481,-0.0448442906574394,-0.0088581314878892,-0.0669896193771626,-0.2364628988850442,0.2844444444444444,0.1793771626297577,-0.1301653210303729,0.0888273740868896,0.1301653210303729,-0.0517339484813533,0.075355632449058,0.01039600153787,0.0669896193771626,0.0157477893118031,0.059115724721261,0.1998615916955017,-0.0482276047673971,0.1085121107266436,0.0482276047673971,-0.0797231833910034,-0.1085121107266436,-0.0009842368319876,-0.0797231833910034,-0.0061514801999231,0.0246059207996924,-0.1034063821607074,0.2141330257593233,0.0888273740868896,0.1245674740484429,0.0271280276816609,0.1137408688965782,-0.0222068435217224,0.1137408688965782,-0.0074432910419069,0.1034063821607074,0.1137408688965782,-0.0711111111111111,-0.0297731641676278,-0.16,-0.1137408688965782,-0.0061514801999231,-0.0984236831987697,0.0448442906574394,0.1137408688965782,-0.0984236831987697,0.0325413302575932,-0.0517339484813533
SV_S1:crown_0501,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.035432525951557,-0.2364628988850442,0.0297731641676278,-0.0199307958477508,0.035432525951557,-0.0629911572472126,-0.1034063821607074,0.2599000384467512,-0.2761399461745483,0.17279507881584,0.1085121107266436,0.1417301038062283,-0.2761399461745483,-0.1245674740484429,0.0157477893118031,0.0325413302575932,-0.2364628988850442,-0.0629911572472126,-0.0138408304498269,-0.0553633217993079,-0.2141330257593233,0.2519646289888504,0.186082276047674,-0.1476970396001538,0.1137408688965782,0.17279507881584,-0.0297731641676278,0.0517339484813533,0.0088581314878892,0.059115724721261,0.0297731641676278,0.0797231833910034,0.2288965782391388,-0.0669896193771626,0.1190926566705113,0.0177777777777777,-0.1085121107266436,-0.1034063821607074,0.0325413302575932,-0.1034063821607074,0.0246059207996924,-0.0297731641676278,-0.1034063821607074,0.2364628988850442,0.0984236831987697,0.0984236831987697,0.0415840061514801,0.1537870049980776,-0.0199307958477508,0.0935640138408304,0.0120569011918492,0.1034063821607074,0.0888273740868896,-0.0246059207996924,0.0049826989619377,-0.1793771626297577,-0.1245674740484429,-0.0157477893118031,-0.0888273740868896,0.0222068435217224,0.1301653210303729,-0.1190926566705113,0.0553633217993079,-0.0297731641676278
SV_S1:crown_0502,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0448442906574394,-0.2599000384467512,0.075355632449058,-0.0297731641676278,0.0246059207996924,-0.0669896193771626,-0.1137408688965782,0.2761399461745483,-0.2599000384467512,0.17279507881584,0.1085121107266436,0.1358861976163014,-0.2761399461745483,-0.1137408688965782,0.0157477893118031,0.035432525951557,-0.2441522491349481,-0.0448442906574394,0.0061514801999231,-0.1034063821607074,-0.2364628988850442,0.2679584775086506,0.186082276047674,-0.1476970396001538,0.0935640138408304,0.1663360246059207,-0.0448442906574394,0.0711111111111111,0.0199307958477508,0.0842137639369473,0.0138408304498269,0.0517339484813533,0.1929104190695886,-0.0415840061514801,0.1137408688965782,0.0271280276816609,-0.0888273740868896,-0.1034063821607074,0.0199307958477508,-0.0842137639369473,0.035432525951557,0.0061514801999231,-0.1034063821607074,0.2141330257593233,0.0797231833910034,0.1137408688965782,0.0222068435217224,0.1476970396001538,-0.0039369473279507,0.0984236831987697,0.0061514801999231,0.1301653210303729,0.0984236831987697,-0.059115724721261,-0.0157477893118031,-0.1537870049980776,-0.1190926566705113,-0.0015378700499807,-0.0935640138408304,0.0482276047673971,0.1358861976163014,-0.1137408688965782,0.0517339484813533,-0.0297731641676278
SV_S1:crown_0503,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0482276047673971,-0.2519646289888504,0.0797231833910034,-0.0297731641676278,0.0297731641676278,-0.0629911572472126,-0.1085121107266436,0.2761399461745483,-0.2679584775086506,0.1663360246059207,0.1085121107266436,0.1417301038062283,-0.2844444444444444,-0.1190926566705113,0.0074432910419069,0.0325413302575932,-0.2441522491349481,-0.0415840061514801,0.01039600153787,-0.0935640138408304,-0.2364628988850442,0.2679584775086506,0.1929104190695886,-0.1358861976163014,0.0935640138408304,0.1537870049980776,-0.0553633217993079,0.0711111111111111,0.0157477893118031,0.075355632449058,0.0157477893118031,0.0517339484813533,0.1929104190695886,-0.0415840061514801,0.1137408688965782,0.035432525951557,-0.0888273740868896,-0.1034063821607074,0.0157477893118031,-0.075355632449058,0.0271280276816609,0.01039600153787,-0.1034063821607074,0.2214532871972318,0.0842137639369473,0.1190926566705113,0.0177777777777777,0.1358861976163014,-0.0061514801999231,0.1034063821607074,0.000553633217993,0.1358861976163014,0.1034063821607074,-0.0629911572472126,-0.0199307958477508,-0.1537870049980776,-0.1245674740484429,-0.0039369473279507,-0.0984236831987697,0.0517339484813533,0.1301653210303729,-0.1137408688965782,0.0448442906574394,-0.035432525951557
SV_S1:crown_0504,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0325413302575932,-0.2599000384467512,0.0553633217993079,-0.0222068435217224,0.0177777777777777,-0.0669896193771626,-0.1034063821607074,0.2844444444444444,-0.2599000384467512,0.16,0.0888273740868896,0.1301653210303729,-0.2761399461745483,-0.1301653210303729,0.000553633217993,0.0271280276816609,-0.2364628988850442,-0.035432525951557,0.0177777777777777,-0.0984236831987697,-0.2364628988850442,0.2519646289888504,0.1929104190695886,-0.1476970396001538,0.1137408688965782,0.17279507881584,-0.0517339484813533,0.0711111111111111,0.0271280276816609,0.0669896193771626,-0.0022145328719723,0.0517339484813533,0.1929104190695886,-0.059115724721261,0.1190926566705113,0.0157477893118031,-0.0888273740868896,-0.1085121107266436,0.0271280276816609,-0.0888273740868896,0.035432525951557,-0.0049826989619377,-0.1085121107266436,0.2141330257593233,0.0842137639369473,0.0842137639369473,0.0177777777777777,0.1476970396001538,-0.0039369473279507,0.1034063821607074,0.0120569011918492,0.1358861976163014,0.0797231833910034,-0.0482276047673971,-0.01039600153787,-0.16,-0.1190926566705113,-0.0049826989619377,-0.0984236831987697,0.035432525951557,0.1417301038062283,-0.1417301038062283,0.0384467512495194,-0.0325413302575932
SV_S1:crown_0505,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0448442906574394,-0.2599000384467512,0.075355632449058,-0.0297731641676278,0.0246059207996924,-0.0669896193771626,-0.1137408688965782,0.2761399461745483,-0.2599000384467512,0.17279507881584,0.1085121107266436,0.1358861976163014,-0.2761399461745483,-0.1137408688965782,0.0157477893118031,0.035432525951557,-0.2441522491349481,-0.0448442906574394,0.0061514801999231,-0.1034063821607074,-0.2364628988850442,0.2679584775086506,0.186082276047674,-0.1476970396001538,0.0935640138408304,0.1663360246059207,-0.0448442906574394,0.0711111111111111,0.0199307958477508,0.0842137639369473,0.0138408304498269,0.0517339484813533,0.1929104190695886,-0.0415840061514801,0.1137408688965782,0.0271280276816609,-0.0888273740868896,-0.1034063821607074,0.0199307958477508,-0.0842137639369473,0.035432525951557,0.0061514801999231,-0.1034063821607074,0.2141330257593233,0.0797231833910034,0.1137408688965782,0.0222068435217224,0.1476970396001538,-0.0039369473279507,0.0984236831987697,0.0061514801999231,0.1301653210303729,0.0984236831987697,-0.059115724721261,-0.0157477893118031,-0.1537870049980776,-0.1190926566705113,-0.0015378700499807,-0.0935640138408304,0.0482276047673971,0.1358861976163014,-0.1137408688965782,0.0517339484813533,-0.0297731641676278
SV_S1:crown_0506,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0448442906574394,-0.2599000384467512,0.075355632449058,-0.0297731641676278,0.0246059207996924,-0.0669896193771626,-0.1137408688965782,0.2761399461745483,-0.2599000384467512,0.17279507881584,0.1085121107266436,0.1358861976163014,-0.2761399461745483,-0.1137408688965782,0.0157477893118031,0.035432525951557,-0.2441522491349481,-0.0448442906574394,0.0061514801999231,-0.1034063821607074,-0.2364628988850442,0.2679584775086506,0.186082276047674,-0.1476970396001538,0.0935640138408304,0.1663360246059207,-0.0448442906574394,0.0711111111111111,0.0199307958477508,0.0842137639369473,0.0138408304498269,0.0517339484813533,0.1929104190695886,-0.0415840061514801,0.1137408688965782,0.0271280276816609,-0.0888273740868896,-0.1034063821607074,0.0199307958477508,-0.0842137639369473,0.035432525951557,0.0061514801999231,-0.1034063821607074,0.2141330257593233,0.0797231833910034,0.1137408688965782,0.0222068435217224,0.1476970396001538,-0.0039369473279507,0.0984236831987697,0.0061514801999231,0.1301653210303729,0.0984236831987697,-0.059115724721261,-0.0157477893118031,-0.1537870049980776,-0.1190926566705113,-0.0015378700499807,-0.0935640138408304,0.0482276047673971,0.1358861976163014,-0.1137408688965782,0.0517339484813533,-0.0297731641676278
SV_S1:crown_0507,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0384467512495194,-0.2364628988850442,0.0669896193771626,-0.0325413302575932,0.0246059207996924,-0.059115724721261,-0.1034063821607074,0.2761399461745483,-0.2679584775086506,0.17279507881584,0.1085121107266436,0.1358861976163014,-0.2761399461745483,-0.1190926566705113,0.0157477893118031,0.035432525951557,-0.2364628988850442,-0.0482276047673971,0.0061514801999231,-0.0984236831987697,-0.2519646289888504,0.2519646289888504,0.1929104190695886,-0.1537870049980776,0.1085121107266436,0.1663360246059207,-0.0482276047673971,0.0669896193771626,0.0177777777777777,0.0669896193771626,0.0199307958477508,0.0669896193771626,0.2069357939254133,-0.0482276047673971,0.1034063821607074,0.0199307958477508,-0.0984236831987697,-0.0984236831987697,0.0271280276816609,-0.0797231833910034,0.0448442906574394,-0.0039369473279507,-0.1034063821607074,0.2214532871972318,0.0842137639369473,0.1034063821607074,0.0199307958477508,0.1417301038062283,-0.0074432910419069,0.0984236831987697,-0.000553633217993,0.1245674740484429,0.0984236831987697,-0.0384467512495194,-0.0120569011918492,-0.1663360246059207,-0.1245674740484429,-0.0015378700499807,-0.0984236831987697,0.035432525951557,0.1358861976163014,-0.1245674740484429,0.0517339484813533,-0.0222068435217224
SV_S1:crown_0508,SV_S1,,-1,-1,-1,-1,-1,-1,-1,0.0482276047673971,-0.2519646289888504,0.0797231833910034,-0.0297731641676278,0.0297731641676278,-0.0629911572472126,-0.1085121107266436,0.2761399461745483,-0.2679584775086506,0.1663360246059207,0.1085121107266436,0.1417301038062283,-0.2844444444444444,-0.1190926566705113,0.0074432910419069,0.0325413302575932,-0.2441522491349481,-0.0415840061514801,0.01039600153787,-0.0935640138408304,-0.2364628988850442,0.2679584775086506,0.1929104190695886,-0.1358861976163014,0.0935640138408304,0.1537870049980776,-0.0553633217993079,0.0711111111111111,0.0157477893118031,0.075355632449058,0.0157477893118031,0.0517339484813533,0.1929104190695886,-0.0415840061514801,0.1137408688965782,0.035432525951557,-0.0888273740868896,-0.1034063821607074,0.0157477893118031,-0.075355632449058,0.0271280276816609,0.01039600153787,-0.1034063821607074,0.2214532871972318,0.0842137639369473,0.1190926566705113,0.0177777777777777,0.1358861976163014,-0.0061514801999231,0.1034063821607074,0.000553633217993,0.1358861976163014,0.1034063821607074,-0.0629911572472126,-0.0199307958477508,-0.1537870049980776,-0.1245674740484429,-0.0039369473279507,-0.0984236831987697,0.0517339484813533,0.1301653210303729,-0.1137408688965782,0.0448442906574394,-0.035432525951557
