crown_uid,area,source_file,source_index,orig_crown_id,crown_num,species_raw,species_clean,species_status,tree_type_raw,health_class,field_status,field_description,lon,lat,label_esd,label_deciduous,label_acacia,label_yellow_strict,label_yellow_broad,label_red_showy,label_showy_flower
SV_S1:crown_0407,SV_S1,s1_master_format.geojson,406,crown_0407,407,,,missing,,,pending,,77.17694808340974,28.532680501165977,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0408,SV_S1,s1_master_format.geojson,407,crown_0408,408,,,missing,,,pending,,77.17700892513632,28.532715689799666,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0409,SV_S1,s1_master_format.geojson,408,crown_0409,409,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,Full canopy,completed,,77.17701460883293,28.5325534665255,1,0,1,0,1,0,0
SV_S1:crown_0410,SV_S1,s1_master_format.geojson,409,crown_0410,410,,,missing,,,pending,,77.17687129002954,28.532710110977966,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0411,SV_S1,s1_master_format.geojson,410,crown_0411,411,,,missing,,,pending,,77.17692032797434,28.532610402778865,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0412,SV_S1,s1_master_format.geojson,411,crown_0412,412,,,missing,,,pending,,77.17686137279112,28.532791603462005,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0413,SV_S1,s1_master_format.geojson,412,crown_0413,413,,,missing,,,pending,,77.176877808917,28.532893354970856,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0414,SV_S1,s1_master_format.geojson,413,crown_0414,414,,,missing,,,pending,,77.17706237997275,28.532919078992002,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0415,SV_S1,s1_master_format.geojson,414,crown_0415,415,,,missing,,,pending,,77.1768705681136,28.532699109062406,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0416,SV_S1,s1_master_format.geojson,415,crown_0416,416,,,missing,,,pending,,77.1769389873246,28.532817514519582,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0417,SV_S1,s1_master_format.geojson,416,crown_0417,417,,,missing,,,pending,,77.1769708210695,28.532874509385984,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0418,SV_S1,s1_master_format.geojson,417,crown_0418,418,,,missing,,,pending,,77.17675223815384,28.532941520336713,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0419,SV_S1,s1_master_format.geojson,418,crown_0419,419,,,missing,,,pending,,77.17654968701437,28.53285661248963,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0420,SV_S1,s1_master_format.geojson,419,crown_0420,420,,,missing,,,pending,,77.17640150279136,28.53225997890516,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0421,SV_S1,s1_master_format.geojson,420,crown_0421,421,,,missing,,,pending,,77.17660142451899,28.532559967747158,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0422,SV_S1,s1_master_format.geojson,421,crown_0422,422,,,missing,,,pending,,77.17702656050227,28.532298078737792,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0423,SV_S1,s1_master_format.geojson,422,crown_0423,423,,,missing,,,pending,,77.17693763478383,28.532903327702826,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0424,SV_S1,s1_master_format.geojson,423,crown_0424,424,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,Full canopy,completed,,77.17677979549676,28.53250426786928,1,0,1,0,1,0,0
SV_S1:crown_0425,SV_S1,s1_master_format.geojson,424,crown_0425,425,,,missing,,,pending,,77.17691474548366,28.53305098980206,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0426,SV_S1,s1_master_format.geojson,425,crown_0426,426,,,missing,,,pending,,77.17702277912697,28.532979566470676,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0427,SV_S1,s1_master_format.geojson,426,crown_0427,427,,,missing,,,pending,,77.17696822913352,28.53301975197729,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0428,SV_S1,s1_master_format.geojson,427,crown_0428,428,,,missing,,,pending,,77.17700706474109,28.533046046813496,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0429,SV_S1,s1_master_format.geojson,428,crown_0429,429,,,missing,,,pending,,77.17688763636176,28.533008011813877,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0430,SV_S1,s1_master_format.geojson,429,crown_0430,430,,,missing,,,pending,,77.1766768514423,28.532970705161446,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0431,SV_S1,s1_master_format.geojson,430,crown_0431,431,,,missing,,,pending,,77.17693448048153,28.53315182185023,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0432,SV_S1,s1_master_format.geojson,431,crown_0432,432,,,missing,,,pending,,77.17691277209954,28.533206774199765,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0433,SV_S1,s1_master_format.geojson,432,crown_0433,433,,,missing,,,pending,,77.1769986027085,28.533241255289933,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0434,SV_S1,s1_master_format.geojson,433,crown_0434,434,,,missing,,,pending,,77.17695736571393,28.5329416083499,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0435,SV_S1,s1_master_format.geojson,434,crown_0435,435,,,missing,,,pending,,77.1765795478175,28.53329707617489,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0436,SV_S1,s1_master_format.geojson,435,crown_0436,436,,,missing,,,pending,,77.17696764194282,28.53342153587068,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0437,SV_S1,s1_master_format.geojson,436,crown_0437,437,,,missing,,,pending,,77.17688685609305,28.532856309925346,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0438,SV_S1,s1_master_format.geojson,437,crown_0438,438,,,missing,,,pending,,77.1769988926886,28.533445423838,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0439,SV_S1,s1_master_format.geojson,438,crown_0439,439,,,missing,,,pending,,77.17698312392228,28.533545204947504,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0440,SV_S1,s1_master_format.geojson,439,crown_0440,440,,,missing,,,pending,,77.17703754568299,28.53350323233795,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0441,SV_S1,s1_master_format.geojson,440,crown_0441,441,,,missing,,,pending,,77.17693319940682,28.533502162650983,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0442,SV_S1,s1_master_format.geojson,441,crown_0442,442,,,missing,,,pending,,77.1768886337924,28.5335924328266,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0443,SV_S1,s1_master_format.geojson,442,crown_0443,443,,,missing,,,pending,,77.17666965725101,28.533023223484506,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0444,SV_S1,s1_master_format.geojson,443,crown_0444,444,,,missing,,,pending,,77.17707213036614,28.533554810886024,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0445,SV_S1,s1_master_format.geojson,444,crown_0445,445,,,missing,,,pending,,77.17674591894624,28.533598493225718,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0446,SV_S1,s1_master_format.geojson,445,crown_0446,446,,,missing,,,pending,,77.1769366847808,28.533460046311202,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0447,SV_S1,s1_master_format.geojson,446,crown_0447,447,,,missing,,,pending,,77.17683916281901,28.533525077884143,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0448,SV_S1,s1_master_format.geojson,447,crown_0448,448,,,missing,,,pending,,77.17634679325836,28.533350750980176,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0449,SV_S1,s1_master_format.geojson,448,crown_0449,449,,,missing,,,pending,,77.17689770615867,28.533437938188232,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0450,SV_S1,s1_master_format.geojson,449,crown_0450,450,,,missing,,,pending,,77.17691666108114,28.533768043750563,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0451,SV_S1,s1_master_format.geojson,450,crown_0451,451,,,missing,,,pending,,77.17696547985328,28.533602894091246,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0452,SV_S1,s1_master_format.geojson,451,crown_0452,452,,,missing,,,pending,,77.17693301224439,28.533169499048505,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0453,SV_S1,s1_master_format.geojson,452,crown_0453,453,,,missing,,,pending,,77.17659663807643,28.533204762790515,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0454,SV_S1,s1_master_format.geojson,453,crown_0454,454,,,missing,,,pending,,77.17699295765796,28.533715337262915,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0455,SV_S1,s1_master_format.geojson,454,crown_0455,455,,,missing,,,pending,,77.1772336669378,28.531987271863592,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0456,SV_S1,s1_master_format.geojson,455,crown_0456,456,,,missing,,,pending,,77.17714875629416,28.53201371107196,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0457,SV_S1,s1_master_format.geojson,456,crown_0457,457,,,missing,,,pending,,77.17718854455454,28.53173372647665,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0458,SV_S1,s1_master_format.geojson,457,crown_0458,458,,,missing,,,pending,,77.1771691678999,28.531963725733107,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0459,SV_S1,s1_master_format.geojson,458,crown_0459,459,,,missing,,,pending,,77.17706874177603,28.531832183348172,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0460,SV_S1,s1_master_format.geojson,459,crown_0460,460,,,missing,,,pending,,77.17721491017468,28.53228371157901,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0461,SV_S1,s1_master_format.geojson,460,crown_0461,461,,,missing,,,pending,,77.17704024315584,28.53174728481916,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0462,SV_S1,s1_master_format.geojson,461,crown_0462,462,,,missing,,,pending,,77.17717310490823,28.531788141612438,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0463,SV_S1,s1_master_format.geojson,462,crown_0463,463,,,missing,,,pending,,77.1770770170542,28.532022618392993,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0464,SV_S1,s1_master_format.geojson,463,crown_0464,464,,,missing,,,pending,,77.17695691680431,28.53176256709071,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0465,SV_S1,s1_master_format.geojson,464,crown_0465,465,,,missing,,,pending,,77.17710246080507,28.53174805377832,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0466,SV_S1,s1_master_format.geojson,465,crown_0466,466,,,missing,,,pending,,77.1770579661864,28.53178961119091,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0467,SV_S1,s1_master_format.geojson,466,crown_0467,467,,,missing,,,pending,,77.17723523062763,28.53202993985279,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0468,SV_S1,s1_master_format.geojson,467,crown_0468,468,,,missing,,,pending,,77.17721750280653,28.53212486184864,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0469,SV_S1,s1_master_format.geojson,468,crown_0469,469,,,missing,,,pending,,77.1764590643094,28.531949992258696,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0470,SV_S1,s1_master_format.geojson,469,crown_0470,470,,,missing,,,pending,,77.1770001711896,28.531846346942068,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0471,SV_S1,s1_master_format.geojson,470,crown_0471,471,,,missing,,,pending,,77.17710781369576,28.532576477659706,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0472,SV_S1,s1_master_format.geojson,471,crown_0472,472,,,missing,,,pending,,77.17720704852557,28.532582895330453,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0473,SV_S1,s1_master_format.geojson,472,crown_0473,473,,,missing,,,pending,,77.17716848108535,28.532075693128018,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0474,SV_S1,s1_master_format.geojson,473,crown_0474,474,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,Full canopy,pending,,77.17716536997615,28.532500711889178,1,0,1,0,1,0,0
SV_S1:crown_0475,SV_S1,s1_master_format.geojson,474,crown_0475,475,,,missing,,,pending,,77.17719878777413,28.53202496301661,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0476,SV_S1,s1_master_format.geojson,475,crown_0476,476,,,missing,,,pending,,77.17712476225384,28.532336144263063,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0477,SV_S1,s1_master_format.geojson,476,crown_0477,477,Others,,ambiguous_or_unknown,Acacia,Full canopy,pending,Babool,77.17712654150726,28.532435895325012,-1,-1,1,-1,-1,-1,-1
SV_S1:crown_0478,SV_S1,s1_master_format.geojson,477,crown_0478,478,,,missing,,,pending,,77.17724599411765,28.53275248910677,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0479,SV_S1,s1_master_format.geojson,478,crown_0479,479,,,missing,,,pending,,77.17703217690023,28.53275541316791,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0480,SV_S1,s1_master_format.geojson,479,crown_0480,480,Neem,Neem,clean,Acacia,Full canopy,completed,,77.17695200755126,28.532142934525563,1,0,0,0,0,0,0
SV_S1:crown_0481,SV_S1,s1_master_format.geojson,480,crown_0481,481,,,missing,,,pending,,77.17706193512913,28.53226238857872,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0482,SV_S1,s1_master_format.geojson,481,crown_0482,482,,,missing,,,pending,,77.17706019856996,28.532687163724592,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0483,SV_S1,s1_master_format.geojson,482,crown_0483,483,,,missing,,,pending,,77.17711722085346,28.53292105996221,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0484,SV_S1,s1_master_format.geojson,483,crown_0484,484,,,missing,,,pending,,77.17722750521114,28.5329382599408,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0485,SV_S1,s1_master_format.geojson,484,crown_0485,485,,,missing,,,pending,,77.17716533596902,28.532799541137578,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0486,SV_S1,s1_master_format.geojson,485,crown_0486,486,,,missing,,,pending,,77.17713892720711,28.532951562865332,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0487,SV_S1,s1_master_format.geojson,486,crown_0487,487,,,missing,,,pending,,77.17708274307469,28.53236102535372,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0488,SV_S1,s1_master_format.geojson,487,crown_0488,488,,,missing,,,pending,,77.17714959385799,28.53305422233606,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0489,SV_S1,s1_master_format.geojson,488,crown_0489,489,,,missing,,,pending,,77.17707026651705,28.532963028739683,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0490,SV_S1,s1_master_format.geojson,489,crown_0490,490,,,missing,,,pending,,77.17711868029639,28.533016989426663,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0491,SV_S1,s1_master_format.geojson,490,crown_0491,491,,,missing,,,pending,,77.17720548009143,28.533117101338785,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0492,SV_S1,s1_master_format.geojson,491,crown_0492,492,,,missing,,,pending,,77.17706864111854,28.533059028016755,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0493,SV_S1,s1_master_format.geojson,492,crown_0493,493,,,missing,,,pending,,77.17715428655025,28.532867191890013,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0494,SV_S1,s1_master_format.geojson,493,crown_0494,494,,,missing,,,pending,,77.17724629521538,28.533287894742195,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0495,SV_S1,s1_master_format.geojson,494,crown_0495,495,,,missing,,,pending,,77.1770902686475,28.533234378132835,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0496,SV_S1,s1_master_format.geojson,495,crown_0496,496,,,missing,,,pending,,77.17714050948507,28.533276623086863,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0497,SV_S1,s1_master_format.geojson,496,crown_0497,497,,,missing,,,pending,,77.17707859663561,28.53274242415961,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0498,SV_S1,s1_master_format.geojson,497,crown_0498,498,,,missing,,,pending,,77.17714604969375,28.5334803855581,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0499,SV_S1,s1_master_format.geojson,498,crown_0499,499,,,missing,,,pending,,77.17709614600349,28.533446148494903,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0500,SV_S1,s1_master_format.geojson,499,crown_0500,500,,,missing,,,pending,,77.1771676714721,28.53339666352447,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0501,SV_S1,s1_master_format.geojson,500,crown_0501,501,,,missing,,,pending,,77.1768020446729,28.533456199139664,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0502,SV_S1,s1_master_format.geojson,501,crown_0502,502,,,missing,,,pending,,77.17715403661433,28.533575131174512,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0503,SV_S1,s1_master_format.geojson,502,crown_0503,503,,,missing,,,pending,,77.17721982358637,28.53348107244802,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0504,SV_S1,s1_master_format.geojson,503,crown_0504,504,,,missing,,,pending,,77.1770858383363,28.533649759623763,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0505,SV_S1,s1_master_format.geojson,504,crown_0505,505,,,missing,,,pending,,77.17720770702766,28.53360311557243,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0506,SV_S1,s1_master_format.geojson,505,crown_0506,506,,,missing,,,pending,,77.17725574779881,28.533619511469333,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0507,SV_S1,s1_master_format.geojson,506,crown_0507,507,,,missing,,,pending,,77.17714531815979,28.53366064296397,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0508,SV_S1,s1_master_format.geojson,507,crown_0508,508,,,missing,,,pending,,77.17715181188561,28.53353236078275,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0509,SV_S1,s1_master_format.geojson,508,crown_0509,509,,,missing,,,pending,,77.176450448093,28.533377983281756,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0510,SV_S1,s1_master_format.geojson,509,crown_0510,510,,,missing,,,pending,,77.1771648822336,28.533622066142144,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0511,SV_S1,s1_master_format.geojson,510,crown_0511,511,,,missing,,,pending,,77.17721021846457,28.533569389416694,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0512,SV_S1,s1_master_format.geojson,511,crown_0512,512,,,missing,,,pending,,77.17692237771028,28.533620950988116,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0513,SV_S1,s1_master_format.geojson,512,crown_0513,513,,,missing,,,pending,,77.1770247822982,28.533599189377643,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0514,SV_S1,s1_master_format.geojson,513,crown_0514,514,,,missing,,,pending,,77.17713475443429,28.533327821471897,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0515,SV_S1,s1_master_format.geojson,514,crown_0515,515,,,missing,,,pending,,77.17709739995503,28.53376389257498,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0516,SV_S1,s1_master_format.geojson,515,crown_0516,516,,,missing,,,pending,,77.1770432183325,28.53339401472753,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0517,SV_S1,s1_master_format.geojson,516,crown_0517,517,,,missing,,,pending,,77.1770762895041,28.533701612592402,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0518,SV_S1,s1_master_format.geojson,517,crown_0518,518,,,missing,,,pending,,77.17698745483229,28.533761872707085,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0519,SV_S1,s1_master_format.geojson,518,crown_0519,519,,,missing,,,pending,,77.17697932590674,28.53322350823907,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0520,SV_S1,s1_master_format.geojson,519,crown_0520,520,,,missing,,,pending,,77.17687891179041,28.533852415862036,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0521,SV_S1,s1_master_format.geojson,520,crown_0521,521,,,missing,,,pending,,77.17715474576046,28.53320774300803,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0522,SV_S1,s1_master_format.geojson,521,crown_0522,522,,,missing,,,pending,,77.17719178375555,28.533341602712436,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0523,SV_S1,s1_master_format.geojson,522,crown_0523,523,,,missing,,,pending,,77.17687323099634,28.533742120024527,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0524,SV_S1,s1_master_format.geojson,523,crown_0524,524,,,missing,,,pending,,77.17721380431165,28.53364182952622,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0525,SV_S1,s1_master_format.geojson,524,crown_0525,525,,,missing,,,pending,,77.17728366594568,28.53373948835253,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0526,SV_S1,s1_master_format.geojson,525,crown_0526,526,,,missing,,,pending,,77.17728698925508,28.53334843945152,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0527,SV_S1,s1_master_format.geojson,526,crown_0527,527,,,missing,,,pending,,77.1773066193871,28.531880868363185,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0528,SV_S1,s1_master_format.geojson,527,crown_0528,528,Others,,ambiguous_or_unknown,Acacia,Leaf shed,completed,Babul,77.17734291779365,28.532369641470023,-1,-1,1,-1,-1,-1,-1
SV_S1:crown_0529,SV_S1,s1_master_format.geojson,528,crown_0529,529,,,missing,,,pending,,77.17737069991715,28.531815265569403,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0530,SV_S1,s1_master_format.geojson,529,crown_0530,530,,,missing,,,pending,,77.17745343482122,28.532277861788682,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0531,SV_S1,s1_master_format.geojson,530,crown_0531,531,,,missing,,,pending,,77.17724378096655,28.531942442488365,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0532,SV_S1,s1_master_format.geojson,531,crown_0532,532,,,missing,,,pending,,77.17738072768447,28.532326829474112,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0533,SV_S1,s1_master_format.geojson,532,crown_0533,533,,,missing,,,pending,,77.17742790536519,28.5317420097962,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0534,SV_S1,s1_master_format.geojson,533,crown_0534,534,,,missing,,,pending,,77.17725852148959,28.53236835766918,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0535,SV_S1,s1_master_format.geojson,534,crown_0535,535,,,missing,,,pending,,77.17728420387331,28.532108737815772,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0536,SV_S1,s1_master_format.geojson,535,crown_0536,536,,,missing,,,pending,,77.17743665105871,28.53256614412294,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0537,SV_S1,s1_master_format.geojson,536,crown_0537,537,,,missing,,,pending,,77.1773812546336,28.53254301707247,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0538,SV_S1,s1_master_format.geojson,537,crown_0538,538,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,Full canopy,completed,,77.1772959061565,28.53247986977057,1,0,1,0,1,0,0
SV_S1:crown_0539,SV_S1,s1_master_format.geojson,538,crown_0539,539,,,missing,,,pending,,77.1773906905171,28.532408423407556,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0540,SV_S1,s1_master_format.geojson,539,crown_0540,540,,,missing,,,pending,,77.17727866642097,28.532634494268937,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0541,SV_S1,s1_master_format.geojson,540,crown_0541,541,,,missing,,,pending,,77.17729628249589,28.532680513665834,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0542,SV_S1,s1_master_format.geojson,541,crown_0542,542,,,missing,,,pending,,77.17733806913475,28.532611479018307,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0543,SV_S1,s1_master_format.geojson,542,crown_0543,543,,,missing,,,pending,,77.1774578646455,28.53274387692507,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0544,SV_S1,s1_master_format.geojson,543,crown_0544,544,,,missing,,,pending,,77.17738608367812,28.532597219050047,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0545,SV_S1,s1_master_format.geojson,544,crown_0545,545,,,missing,,,pending,,77.17745676062763,28.532602705026555,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0546,SV_S1,s1_master_format.geojson,545,crown_0546,546,,,missing,,,pending,,77.17732221674856,28.53207592807804,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0547,SV_S1,s1_master_format.geojson,546,crown_0547,547,,,missing,,,pending,,77.17740019460092,28.53274350624066,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0548,SV_S1,s1_master_format.geojson,547,crown_0548,548,,,missing,,,pending,,77.17738948880525,28.532238217665107,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0549,SV_S1,s1_master_format.geojson,548,crown_0549,549,,,missing,,,pending,,77.17735003431669,28.532650399781165,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0550,SV_S1,s1_master_format.geojson,549,crown_0550,550,,,missing,,,pending,,77.17664716233908,28.532294916996644,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0551,SV_S1,s1_master_format.geojson,550,crown_0551,551,,,missing,,,pending,,77.17720213142185,28.53266416156616,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0552,SV_S1,s1_master_format.geojson,551,crown_0552,552,,,missing,,,pending,,77.17727881749602,28.53282778799369,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0553,SV_S1,s1_master_format.geojson,552,crown_0553,553,,,missing,,,pending,,77.17684512045646,28.53293355858015,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0554,SV_S1,s1_master_format.geojson,553,crown_0554,554,,,missing,,,pending,,77.17701675450331,28.532890990032627,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0555,SV_S1,s1_master_format.geojson,554,crown_0555,555,,,missing,,,pending,,77.17742953853474,28.53247491088347,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0556,SV_S1,s1_master_format.geojson,555,crown_0556,556,,,missing,,,pending,,77.177267422009,28.532982638332122,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0557,SV_S1,s1_master_format.geojson,556,crown_0557,557,,,missing,,,pending,,77.17735127126717,28.53308972004607,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0558,SV_S1,s1_master_format.geojson,557,crown_0558,558,,,missing,,,pending,,77.17730909594198,28.53296274014571,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0559,SV_S1,s1_master_format.geojson,558,crown_0559,559,,,missing,,,pending,,77.1774624385377,28.53303703767321,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0560,SV_S1,s1_master_format.geojson,559,crown_0560,560,,,missing,,,pending,,77.17695477628365,28.533105677091573,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0561,SV_S1,s1_master_format.geojson,560,crown_0561,561,,,missing,,,pending,,77.17730996901383,28.53286682265989,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0562,SV_S1,s1_master_format.geojson,561,crown_0562,562,,,missing,,,pending,,77.17744136301074,28.533163096080216,-1,-1,-1,-1,-1,-1,-1
SV_S1:crown_0563,SV_S1,s1_master_format.geojson,562,crown_0563,563,,,missing,,,pending,,77.17739268178447,28.53328842983584,-1,-1,-1,-1,-1,-1,-1
